Scheme Code;Scheme Name;ISIN Div Payout/ISIN Growth;ISIN Div Reinvestment;Net Asset Value;Repurchase Price;Sale Price;Date

Open Ended Schemes ( Equity Scheme - Multi Cap Fund )


PPFAS Mutual Fund
143263;Parag Parikh Liquid Fund- Direct Plan- Daily Dividend Reinvestment;;;1000.2000;;;04-Aug-2019
143263;Parag Parikh Liquid Fund- Direct Plan- Daily Dividend Reinvestment;;;1000.2000;;;05-Aug-2019
143263;Parag Parikh Liquid Fund- Direct Plan- Daily Dividend Reinvestment;;;1000.2000;;;06-Aug-2019
143263;Parag Parikh Liquid Fund- Direct Plan- Daily Dividend Reinvestment;;;1000.2000;;;07-Aug-2019
143263;Parag Parikh Liquid Fund- Direct Plan- Daily Dividend Reinvestment;;;1000.2078;;;08-Aug-2019
143263;Parag Parikh Liquid Fund- Direct Plan- Daily Dividend Reinvestment;;;1000.2078;;;09-Aug-2019
143263;Parag Parikh Liquid Fund- Direct Plan- Daily Dividend Reinvestment;;;1000.2078;;;12-Aug-2019
143263;Parag Parikh Liquid Fund- Direct Plan- Daily Dividend Reinvestment;;;1000.2078;;;13-Aug-2019
143263;Parag Parikh Liquid Fund- Direct Plan- Daily Dividend Reinvestment;;;1000.2078;;;14-Aug-2019
143263;Parag Parikh Liquid Fund- Direct Plan- Daily Dividend Reinvestment;;;1000.2078;;;15-Aug-2019
143263;Parag Parikh Liquid Fund- Direct Plan- Daily Dividend Reinvestment;;;1000.2078;;;16-Aug-2019
143263;Parag Parikh Liquid Fund- Direct Plan- Daily Dividend Reinvestment;;;1000.2078;;;18-Aug-2019
143263;Parag Parikh Liquid Fund- Direct Plan- Daily Dividend Reinvestment;;;1000.2078;;;19-Aug-2019
143263;Parag Parikh Liquid Fund- Direct Plan- Daily Dividend Reinvestment;;;1000.2078;;;20-Aug-2019
143263;Parag Parikh Liquid Fund- Direct Plan- Daily Dividend Reinvestment;;;1000.2078;;;21-Aug-2019
143263;Parag Parikh Liquid Fund- Direct Plan- Daily Dividend Reinvestment;;;1000.2078;;;22-Aug-2019
143263;Parag Parikh Liquid Fund- Direct Plan- Daily Dividend Reinvestment;;;1000.2078;;;23-Aug-2019
143263;Parag Parikh Liquid Fund- Direct Plan- Daily Dividend Reinvestment;;;1000.2078;;;25-Aug-2019
143263;Parag Parikh Liquid Fund- Direct Plan- Daily Dividend Reinvestment;;;1000.2078;;;26-Aug-2019
143263;Parag Parikh Liquid Fund- Direct Plan- Daily Dividend Reinvestment;;;1000.2078;;;27-Aug-2019
143263;Parag Parikh Liquid Fund- Direct Plan- Daily Dividend Reinvestment;;;1000.2078;;;28-Aug-2019
143263;Parag Parikh Liquid Fund- Direct Plan- Daily Dividend Reinvestment;;;1000.2078;;;29-Aug-2019
143263;Parag Parikh Liquid Fund- Direct Plan- Daily Dividend Reinvestment;;;1000.2078;;;30-Aug-2019
143263;Parag Parikh Liquid Fund- Direct Plan- Daily Dividend Reinvestment;;;1000.2078;;;02-Sep-2019
143263;Parag Parikh Liquid Fund- Direct Plan- Daily Dividend Reinvestment;;;1000.2078;;;03-Sep-2019
143263;Parag Parikh Liquid Fund- Direct Plan- Daily Dividend Reinvestment;;;1000.2078;;;04-Sep-2019
143263;Parag Parikh Liquid Fund- Direct Plan- Daily Dividend Reinvestment;;;1000.2078;;;05-Sep-2019
143263;Parag Parikh Liquid Fund- Direct Plan- Daily Dividend Reinvestment;;;1000.2078;;;06-Sep-2019
143263;Parag Parikh Liquid Fund- Direct Plan- Daily Dividend Reinvestment;;;1000.2078;;;08-Sep-2019
143263;Parag Parikh Liquid Fund- Direct Plan- Daily Dividend Reinvestment;;;1000.2078;;;09-Sep-2019
143263;Parag Parikh Liquid Fund- Direct Plan- Daily Dividend Reinvestment;;;1000.2078;;;10-Sep-2019
143263;Parag Parikh Liquid Fund- Direct Plan- Daily Dividend Reinvestment;;;1000.2078;;;11-Sep-2019
143263;Parag Parikh Liquid Fund- Direct Plan- Daily Dividend Reinvestment;;;1000.2078;;;12-Sep-2019
143263;Parag Parikh Liquid Fund- Direct Plan- Daily Dividend Reinvestment;;;1000.2078;;;13-Sep-2019
143263;Parag Parikh Liquid Fund- Direct Plan- Daily Dividend Reinvestment;;;1000.2078;;;15-Sep-2019
143263;Parag Parikh Liquid Fund- Direct Plan- Daily Dividend Reinvestment;;;1000.2078;;;16-Sep-2019
143263;Parag Parikh Liquid Fund- Direct Plan- Daily Dividend Reinvestment;;;1000.2078;;;17-Sep-2019
143263;Parag Parikh Liquid Fund- Direct Plan- Daily Dividend Reinvestment;;;1000.2078;;;18-Sep-2019
143263;Parag Parikh Liquid Fund- Direct Plan- Daily Dividend Reinvestment;;;1000.2078;;;19-Sep-2019
143263;Parag Parikh Liquid Fund- Direct Plan- Daily Dividend Reinvestment;;;1000.2078;;;20-Sep-2019
143263;Parag Parikh Liquid Fund- Direct Plan- Daily Dividend Reinvestment;;;1000.2078;;;22-Sep-2019
143263;Parag Parikh Liquid Fund- Direct Plan- Daily Dividend Reinvestment;;;1000.2078;;;23-Sep-2019
143263;Parag Parikh Liquid Fund- Direct Plan- Daily Dividend Reinvestment;;;1000.2078;;;24-Sep-2019
143263;Parag Parikh Liquid Fund- Direct Plan- Daily Dividend Reinvestment;;;1000.2078;;;25-Sep-2019
143263;Parag Parikh Liquid Fund- Direct Plan- Daily Dividend Reinvestment;;;1000.2078;;;26-Sep-2019
143263;Parag Parikh Liquid Fund- Direct Plan- Daily Dividend Reinvestment;;;1000.2078;;;27-Sep-2019
143263;Parag Parikh Liquid Fund- Direct Plan- Daily Dividend Reinvestment;;;1000.2078;;;29-Sep-2019
143263;Parag Parikh Liquid Fund- Direct Plan- Daily Dividend Reinvestment;;;1000.2078;;;30-Sep-2019
143269;Parag Parikh Liquid Fund- Direct Plan- Growth;INF879O01068;;1073.8072;;;01-Jul-2019
143269;Parag Parikh Liquid Fund- Direct Plan- Growth;INF879O01068;;1073.9994;;;02-Jul-2019
143269;Parag Parikh Liquid Fund- Direct Plan- Growth;INF879O01068;;1074.2003;;;03-Jul-2019
143269;Parag Parikh Liquid Fund- Direct Plan- Growth;INF879O01068;;1074.3745;;;04-Jul-2019
143269;Parag Parikh Liquid Fund- Direct Plan- Growth;INF879O01068;;1074.5835;;;05-Jul-2019
143269;Parag Parikh Liquid Fund- Direct Plan- Growth;INF879O01068;;1074.9130;;;07-Jul-2019
143269;Parag Parikh Liquid Fund- Direct Plan- Growth;INF879O01068;;1075.0766;;;08-Jul-2019
143269;Parag Parikh Liquid Fund- Direct Plan- Growth;INF879O01068;;1075.2352;;;09-Jul-2019
143269;Parag Parikh Liquid Fund- Direct Plan- Growth;INF879O01068;;1075.4179;;;10-Jul-2019
143269;Parag Parikh Liquid Fund- Direct Plan- Growth;INF879O01068;;1075.5873;;;11-Jul-2019
143269;Parag Parikh Liquid Fund- Direct Plan- Growth;INF879O01068;;1075.7601;;;12-Jul-2019
143269;Parag Parikh Liquid Fund- Direct Plan- Growth;INF879O01068;;1076.0854;;;14-Jul-2019
143269;Parag Parikh Liquid Fund- Direct Plan- Growth;INF879O01068;;1076.2592;;;15-Jul-2019
143269;Parag Parikh Liquid Fund- Direct Plan- Growth;INF879O01068;;1076.4664;;;16-Jul-2019
143269;Parag Parikh Liquid Fund- Direct Plan- Growth;INF879O01068;;1076.6689;;;17-Jul-2019
143269;Parag Parikh Liquid Fund- Direct Plan- Growth;INF879O01068;;1076.8167;;;18-Jul-2019
143269;Parag Parikh Liquid Fund- Direct Plan- Growth;INF879O01068;;1076.9859;;;19-Jul-2019
143269;Parag Parikh Liquid Fund- Direct Plan- Growth;INF879O01068;;1077.3081;;;21-Jul-2019
143269;Parag Parikh Liquid Fund- Direct Plan- Growth;INF879O01068;;1077.4691;;;22-Jul-2019
143269;Parag Parikh Liquid Fund- Direct Plan- Growth;INF879O01068;;1077.6281;;;23-Jul-2019
143269;Parag Parikh Liquid Fund- Direct Plan- Growth;INF879O01068;;1077.8008;;;24-Jul-2019
143269;Parag Parikh Liquid Fund- Direct Plan- Growth;INF879O01068;;1077.9553;;;25-Jul-2019
143269;Parag Parikh Liquid Fund- Direct Plan- Growth;INF879O01068;;1078.1281;;;26-Jul-2019
143269;Parag Parikh Liquid Fund- Direct Plan- Growth;INF879O01068;;1078.4567;;;28-Jul-2019
143269;Parag Parikh Liquid Fund- Direct Plan- Growth;INF879O01068;;1078.6535;;;29-Jul-2019
143269;Parag Parikh Liquid Fund- Direct Plan- Growth;INF879O01068;;1079.2918;;;30-Jul-2019
143269;Parag Parikh Liquid Fund- Direct Plan- Growth;INF879O01068;;1079.4834;;;31-Jul-2019
143269;Parag Parikh Liquid Fund- Direct Plan- Growth;INF879O01068;;1079.6895;;;01-Aug-2019
143269;Parag Parikh Liquid Fund- Direct Plan- Growth;INF879O01068;;1079.8676;;;02-Aug-2019
143269;Parag Parikh Liquid Fund- Direct Plan- Growth;INF879O01068;;1080.1895;;;04-Aug-2019
143269;Parag Parikh Liquid Fund- Direct Plan- Growth;INF879O01068;;1080.3399;;;05-Aug-2019
143269;Parag Parikh Liquid Fund- Direct Plan- Growth;INF879O01068;;1080.5088;;;06-Aug-2019
143269;Parag Parikh Liquid Fund- Direct Plan- Growth;INF879O01068;;1080.8253;;;07-Aug-2019
143269;Parag Parikh Liquid Fund- Direct Plan- Growth;INF879O01068;;1081.0890;;;08-Aug-2019
143269;Parag Parikh Liquid Fund- Direct Plan- Growth;INF879O01068;;1081.3006;;;09-Aug-2019
143269;Parag Parikh Liquid Fund- Direct Plan- Growth;INF879O01068;;1081.7918;;;12-Aug-2019
143269;Parag Parikh Liquid Fund- Direct Plan- Growth;INF879O01068;;1082.0248;;;13-Aug-2019
143269;Parag Parikh Liquid Fund- Direct Plan- Growth;INF879O01068;;1082.1239;;;14-Aug-2019
143269;Parag Parikh Liquid Fund- Direct Plan- Growth;INF879O01068;;1082.2910;;;15-Aug-2019
143269;Parag Parikh Liquid Fund- Direct Plan- Growth;INF879O01068;;1082.4788;;;16-Aug-2019
143269;Parag Parikh Liquid Fund- Direct Plan- Growth;INF879O01068;;1082.8136;;;18-Aug-2019
143269;Parag Parikh Liquid Fund- Direct Plan- Growth;INF879O01068;;1082.9712;;;19-Aug-2019
143269;Parag Parikh Liquid Fund- Direct Plan- Growth;INF879O01068;;1083.1548;;;20-Aug-2019
143269;Parag Parikh Liquid Fund- Direct Plan- Growth;INF879O01068;;1083.3195;;;21-Aug-2019
143269;Parag Parikh Liquid Fund- Direct Plan- Growth;INF879O01068;;1083.4922;;;22-Aug-2019
143269;Parag Parikh Liquid Fund- Direct Plan- Growth;INF879O01068;;1083.6377;;;23-Aug-2019
143269;Parag Parikh Liquid Fund- Direct Plan- Growth;INF879O01068;;1083.9464;;;25-Aug-2019
143269;Parag Parikh Liquid Fund- Direct Plan- Growth;INF879O01068;;1084.1122;;;26-Aug-2019
143269;Parag Parikh Liquid Fund- Direct Plan- Growth;INF879O01068;;1084.2472;;;27-Aug-2019
143269;Parag Parikh Liquid Fund- Direct Plan- Growth;INF879O01068;;1084.4323;;;28-Aug-2019
143269;Parag Parikh Liquid Fund- Direct Plan- Growth;INF879O01068;;1084.5857;;;29-Aug-2019
143269;Parag Parikh Liquid Fund- Direct Plan- Growth;INF879O01068;;1084.7354;;;30-Aug-2019
143269;Parag Parikh Liquid Fund- Direct Plan- Growth;INF879O01068;;1085.1981;;;02-Sep-2019
143269;Parag Parikh Liquid Fund- Direct Plan- Growth;INF879O01068;;1085.3328;;;03-Sep-2019
143269;Parag Parikh Liquid Fund- Direct Plan- Growth;INF879O01068;;1085.5070;;;04-Sep-2019
143269;Parag Parikh Liquid Fund- Direct Plan- Growth;INF879O01068;;1085.6903;;;05-Sep-2019
143269;Parag Parikh Liquid Fund- Direct Plan- Growth;INF879O01068;;1085.8611;;;06-Sep-2019
143269;Parag Parikh Liquid Fund- Direct Plan- Growth;INF879O01068;;1086.1620;;;08-Sep-2019
143269;Parag Parikh Liquid Fund- Direct Plan- Growth;INF879O01068;;1086.3336;;;09-Sep-2019
143269;Parag Parikh Liquid Fund- Direct Plan- Growth;INF879O01068;;1086.4860;;;10-Sep-2019
143269;Parag Parikh Liquid Fund- Direct Plan- Growth;INF879O01068;;1086.6531;;;11-Sep-2019
143269;Parag Parikh Liquid Fund- Direct Plan- Growth;INF879O01068;;1086.8175;;;12-Sep-2019
143269;Parag Parikh Liquid Fund- Direct Plan- Growth;INF879O01068;;1086.9422;;;13-Sep-2019
143269;Parag Parikh Liquid Fund- Direct Plan- Growth;INF879O01068;;1087.2662;;;15-Sep-2019
143269;Parag Parikh Liquid Fund- Direct Plan- Growth;INF879O01068;;1087.4206;;;16-Sep-2019
143269;Parag Parikh Liquid Fund- Direct Plan- Growth;INF879O01068;;1087.5731;;;17-Sep-2019
143269;Parag Parikh Liquid Fund- Direct Plan- Growth;INF879O01068;;1087.7297;;;18-Sep-2019
143269;Parag Parikh Liquid Fund- Direct Plan- Growth;INF879O01068;;1087.8871;;;19-Sep-2019
143269;Parag Parikh Liquid Fund- Direct Plan- Growth;INF879O01068;;1087.9911;;;20-Sep-2019
143269;Parag Parikh Liquid Fund- Direct Plan- Growth;INF879O01068;;1088.2992;;;22-Sep-2019
143269;Parag Parikh Liquid Fund- Direct Plan- Growth;INF879O01068;;1088.3999;;;23-Sep-2019
143269;Parag Parikh Liquid Fund- Direct Plan- Growth;INF879O01068;;1088.5477;;;24-Sep-2019
143269;Parag Parikh Liquid Fund- Direct Plan- Growth;INF879O01068;;1088.6820;;;25-Sep-2019
143269;Parag Parikh Liquid Fund- Direct Plan- Growth;INF879O01068;;1088.8591;;;26-Sep-2019
143269;Parag Parikh Liquid Fund- Direct Plan- Growth;INF879O01068;;1089.0490;;;27-Sep-2019
143269;Parag Parikh Liquid Fund- Direct Plan- Growth;INF879O01068;;1089.3572;;;29-Sep-2019
143269;Parag Parikh Liquid Fund- Direct Plan- Growth;INF879O01068;;1089.5691;;;30-Sep-2019
143262;Parag Parikh Liquid Fund- Direct Plan- Monthly Dividend;INF879O01076;INF879O01084;1004.0816;;;01-Jul-2019
143262;Parag Parikh Liquid Fund- Direct Plan- Monthly Dividend;INF879O01076;INF879O01084;1004.2613;;;02-Jul-2019
143262;Parag Parikh Liquid Fund- Direct Plan- Monthly Dividend;INF879O01076;INF879O01084;1004.4492;;;03-Jul-2019
143262;Parag Parikh Liquid Fund- Direct Plan- Monthly Dividend;INF879O01076;INF879O01084;1004.6121;;;04-Jul-2019
143262;Parag Parikh Liquid Fund- Direct Plan- Monthly Dividend;INF879O01076;INF879O01084;1004.8075;;;05-Jul-2019
143262;Parag Parikh Liquid Fund- Direct Plan- Monthly Dividend;INF879O01076;INF879O01084;1005.1156;;;07-Jul-2019
143262;Parag Parikh Liquid Fund- Direct Plan- Monthly Dividend;INF879O01076;INF879O01084;1005.2685;;;08-Jul-2019
143262;Parag Parikh Liquid Fund- Direct Plan- Monthly Dividend;INF879O01076;INF879O01084;1005.4170;;;09-Jul-2019
143262;Parag Parikh Liquid Fund- Direct Plan- Monthly Dividend;INF879O01076;INF879O01084;1005.5877;;;10-Jul-2019
143262;Parag Parikh Liquid Fund- Direct Plan- Monthly Dividend;INF879O01076;INF879O01084;1005.7462;;;11-Jul-2019
143262;Parag Parikh Liquid Fund- Direct Plan- Monthly Dividend;INF879O01076;INF879O01084;1005.9078;;;12-Jul-2019
143262;Parag Parikh Liquid Fund- Direct Plan- Monthly Dividend;INF879O01076;INF879O01084;1006.2120;;;14-Jul-2019
143262;Parag Parikh Liquid Fund- Direct Plan- Monthly Dividend;INF879O01076;INF879O01084;1006.3745;;;15-Jul-2019
143262;Parag Parikh Liquid Fund- Direct Plan- Monthly Dividend;INF879O01076;INF879O01084;1006.5683;;;16-Jul-2019
143262;Parag Parikh Liquid Fund- Direct Plan- Monthly Dividend;INF879O01076;INF879O01084;1006.7576;;;17-Jul-2019
143262;Parag Parikh Liquid Fund- Direct Plan- Monthly Dividend;INF879O01076;INF879O01084;1006.8958;;;18-Jul-2019
143262;Parag Parikh Liquid Fund- Direct Plan- Monthly Dividend;INF879O01076;INF879O01084;1007.0539;;;19-Jul-2019
143262;Parag Parikh Liquid Fund- Direct Plan- Monthly Dividend;INF879O01076;INF879O01084;1007.3553;;;21-Jul-2019
143262;Parag Parikh Liquid Fund- Direct Plan- Monthly Dividend;INF879O01076;INF879O01084;1007.5058;;;22-Jul-2019
143262;Parag Parikh Liquid Fund- Direct Plan- Monthly Dividend;INF879O01076;INF879O01084;1007.6545;;;23-Jul-2019
143262;Parag Parikh Liquid Fund- Direct Plan- Monthly Dividend;INF879O01076;INF879O01084;1007.8160;;;24-Jul-2019
143262;Parag Parikh Liquid Fund- Direct Plan- Monthly Dividend;INF879O01076;INF879O01084;1007.9604;;;25-Jul-2019
143262;Parag Parikh Liquid Fund- Direct Plan- Monthly Dividend;INF879O01076;INF879O01084;1008.1220;;;26-Jul-2019
143262;Parag Parikh Liquid Fund- Direct Plan- Monthly Dividend;INF879O01076;INF879O01084;1008.4293;;;28-Jul-2019
143262;Parag Parikh Liquid Fund- Direct Plan- Monthly Dividend;INF879O01076;INF879O01084;1003.0000;;;29-Jul-2019
143262;Parag Parikh Liquid Fund- Direct Plan- Monthly Dividend;INF879O01076;INF879O01084;1003.5936;;;30-Jul-2019
143262;Parag Parikh Liquid Fund- Direct Plan- Monthly Dividend;INF879O01076;INF879O01084;1003.7718;;;31-Jul-2019
143262;Parag Parikh Liquid Fund- Direct Plan- Monthly Dividend;INF879O01076;INF879O01084;1003.9634;;;01-Aug-2019
143262;Parag Parikh Liquid Fund- Direct Plan- Monthly Dividend;INF879O01076;INF879O01084;1004.1290;;;02-Aug-2019
143262;Parag Parikh Liquid Fund- Direct Plan- Monthly Dividend;INF879O01076;INF879O01084;1004.4284;;;04-Aug-2019
143262;Parag Parikh Liquid Fund- Direct Plan- Monthly Dividend;INF879O01076;INF879O01084;1004.5683;;;05-Aug-2019
143262;Parag Parikh Liquid Fund- Direct Plan- Monthly Dividend;INF879O01076;INF879O01084;1004.7253;;;06-Aug-2019
143262;Parag Parikh Liquid Fund- Direct Plan- Monthly Dividend;INF879O01076;INF879O01084;1005.0197;;;07-Aug-2019
143262;Parag Parikh Liquid Fund- Direct Plan- Monthly Dividend;INF879O01076;INF879O01084;1005.2649;;;08-Aug-2019
143262;Parag Parikh Liquid Fund- Direct Plan- Monthly Dividend;INF879O01076;INF879O01084;1005.4617;;;09-Aug-2019
143262;Parag Parikh Liquid Fund- Direct Plan- Monthly Dividend;INF879O01076;INF879O01084;1005.9184;;;12-Aug-2019
143262;Parag Parikh Liquid Fund- Direct Plan- Monthly Dividend;INF879O01076;INF879O01084;1006.1350;;;13-Aug-2019
143262;Parag Parikh Liquid Fund- Direct Plan- Monthly Dividend;INF879O01076;INF879O01084;1006.2277;;;14-Aug-2019
143262;Parag Parikh Liquid Fund- Direct Plan- Monthly Dividend;INF879O01076;INF879O01084;1006.3830;;;15-Aug-2019
143262;Parag Parikh Liquid Fund- Direct Plan- Monthly Dividend;INF879O01076;INF879O01084;1006.5577;;;16-Aug-2019
143262;Parag Parikh Liquid Fund- Direct Plan- Monthly Dividend;INF879O01076;INF879O01084;1006.8690;;;18-Aug-2019
143262;Parag Parikh Liquid Fund- Direct Plan- Monthly Dividend;INF879O01076;INF879O01084;1007.0156;;;19-Aug-2019
143262;Parag Parikh Liquid Fund- Direct Plan- Monthly Dividend;INF879O01076;INF879O01084;1007.1856;;;20-Aug-2019
143262;Parag Parikh Liquid Fund- Direct Plan- Monthly Dividend;INF879O01076;INF879O01084;1007.3388;;;21-Aug-2019
143262;Parag Parikh Liquid Fund- Direct Plan- Monthly Dividend;INF879O01076;INF879O01084;1007.4993;;;22-Aug-2019
143262;Parag Parikh Liquid Fund- Direct Plan- Monthly Dividend;INF879O01076;INF879O01084;1007.6346;;;23-Aug-2019
143262;Parag Parikh Liquid Fund- Direct Plan- Monthly Dividend;INF879O01076;INF879O01084;1007.9217;;;25-Aug-2019
143262;Parag Parikh Liquid Fund- Direct Plan- Monthly Dividend;INF879O01076;INF879O01084;1003.0000;;;26-Aug-2019
143262;Parag Parikh Liquid Fund- Direct Plan- Monthly Dividend;INF879O01076;INF879O01084;1003.1250;;;27-Aug-2019
143262;Parag Parikh Liquid Fund- Direct Plan- Monthly Dividend;INF879O01076;INF879O01084;1003.2961;;;28-Aug-2019
143262;Parag Parikh Liquid Fund- Direct Plan- Monthly Dividend;INF879O01076;INF879O01084;1003.4380;;;29-Aug-2019
143262;Parag Parikh Liquid Fund- Direct Plan- Monthly Dividend;INF879O01076;INF879O01084;1003.5765;;;30-Aug-2019
143262;Parag Parikh Liquid Fund- Direct Plan- Monthly Dividend;INF879O01076;INF879O01084;1004.0045;;;02-Sep-2019
143262;Parag Parikh Liquid Fund- Direct Plan- Monthly Dividend;INF879O01076;INF879O01084;1004.1292;;;03-Sep-2019
143262;Parag Parikh Liquid Fund- Direct Plan- Monthly Dividend;INF879O01076;INF879O01084;1004.2904;;;04-Sep-2019
143262;Parag Parikh Liquid Fund- Direct Plan- Monthly Dividend;INF879O01076;INF879O01084;1004.4599;;;05-Sep-2019
143262;Parag Parikh Liquid Fund- Direct Plan- Monthly Dividend;INF879O01076;INF879O01084;1004.6180;;;06-Sep-2019
143262;Parag Parikh Liquid Fund- Direct Plan- Monthly Dividend;INF879O01076;INF879O01084;1004.8964;;;08-Sep-2019
143262;Parag Parikh Liquid Fund- Direct Plan- Monthly Dividend;INF879O01076;INF879O01084;1005.0551;;;09-Sep-2019
143262;Parag Parikh Liquid Fund- Direct Plan- Monthly Dividend;INF879O01076;INF879O01084;1005.1962;;;10-Sep-2019
143262;Parag Parikh Liquid Fund- Direct Plan- Monthly Dividend;INF879O01076;INF879O01084;1005.3507;;;11-Sep-2019
143262;Parag Parikh Liquid Fund- Direct Plan- Monthly Dividend;INF879O01076;INF879O01084;1005.5028;;;12-Sep-2019
143262;Parag Parikh Liquid Fund- Direct Plan- Monthly Dividend;INF879O01076;INF879O01084;1005.6182;;;13-Sep-2019
143262;Parag Parikh Liquid Fund- Direct Plan- Monthly Dividend;INF879O01076;INF879O01084;1005.9180;;;15-Sep-2019
143262;Parag Parikh Liquid Fund- Direct Plan- Monthly Dividend;INF879O01076;INF879O01084;1006.0608;;;16-Sep-2019
143262;Parag Parikh Liquid Fund- Direct Plan- Monthly Dividend;INF879O01076;INF879O01084;1006.2019;;;17-Sep-2019
143262;Parag Parikh Liquid Fund- Direct Plan- Monthly Dividend;INF879O01076;INF879O01084;1006.3468;;;18-Sep-2019
143262;Parag Parikh Liquid Fund- Direct Plan- Monthly Dividend;INF879O01076;INF879O01084;1006.4924;;;19-Sep-2019
143262;Parag Parikh Liquid Fund- Direct Plan- Monthly Dividend;INF879O01076;INF879O01084;1006.5886;;;20-Sep-2019
143262;Parag Parikh Liquid Fund- Direct Plan- Monthly Dividend;INF879O01076;INF879O01084;1006.8737;;;22-Sep-2019
143262;Parag Parikh Liquid Fund- Direct Plan- Monthly Dividend;INF879O01076;INF879O01084;1006.9668;;;23-Sep-2019
143262;Parag Parikh Liquid Fund- Direct Plan- Monthly Dividend;INF879O01076;INF879O01084;1007.1036;;;24-Sep-2019
143262;Parag Parikh Liquid Fund- Direct Plan- Monthly Dividend;INF879O01076;INF879O01084;1007.2278;;;25-Sep-2019
143262;Parag Parikh Liquid Fund- Direct Plan- Monthly Dividend;INF879O01076;INF879O01084;1007.3919;;;26-Sep-2019
143262;Parag Parikh Liquid Fund- Direct Plan- Monthly Dividend;INF879O01076;INF879O01084;1007.5676;;;27-Sep-2019
143262;Parag Parikh Liquid Fund- Direct Plan- Monthly Dividend;INF879O01076;INF879O01084;1007.8527;;;29-Sep-2019
143262;Parag Parikh Liquid Fund- Direct Plan- Monthly Dividend;INF879O01076;INF879O01084;1003.0000;;;30-Sep-2019
143265;Parag Parikh Liquid Fund- Direct Plan- Weekly Dividend Reinvestment;;;1001.0000;;;01-Jul-2019
143265;Parag Parikh Liquid Fund- Direct Plan- Weekly Dividend Reinvestment;;;1001.1792;;;02-Jul-2019
143265;Parag Parikh Liquid Fund- Direct Plan- Weekly Dividend Reinvestment;;;1001.3665;;;03-Jul-2019
143265;Parag Parikh Liquid Fund- Direct Plan- Weekly Dividend Reinvestment;;;1001.5289;;;04-Jul-2019
143265;Parag Parikh Liquid Fund- Direct Plan- Weekly Dividend Reinvestment;;;1001.7237;;;05-Jul-2019
143265;Parag Parikh Liquid Fund- Direct Plan- Weekly Dividend Reinvestment;;;1002.0309;;;07-Jul-2019
143265;Parag Parikh Liquid Fund- Direct Plan- Weekly Dividend Reinvestment;;;1001.0000;;;08-Jul-2019
143265;Parag Parikh Liquid Fund- Direct Plan- Weekly Dividend Reinvestment;;;1001.1477;;;09-Jul-2019
143265;Parag Parikh Liquid Fund- Direct Plan- Weekly Dividend Reinvestment;;;1001.3178;;;10-Jul-2019
143265;Parag Parikh Liquid Fund- Direct Plan- Weekly Dividend Reinvestment;;;1001.4756;;;11-Jul-2019
143265;Parag Parikh Liquid Fund- Direct Plan- Weekly Dividend Reinvestment;;;1001.6365;;;12-Jul-2019
143265;Parag Parikh Liquid Fund- Direct Plan- Weekly Dividend Reinvestment;;;1001.9394;;;14-Jul-2019
143265;Parag Parikh Liquid Fund- Direct Plan- Weekly Dividend Reinvestment;;;1001.0000;;;15-Jul-2019
143265;Parag Parikh Liquid Fund- Direct Plan- Weekly Dividend Reinvestment;;;1001.1928;;;16-Jul-2019
143265;Parag Parikh Liquid Fund- Direct Plan- Weekly Dividend Reinvestment;;;1001.3811;;;17-Jul-2019
143265;Parag Parikh Liquid Fund- Direct Plan- Weekly Dividend Reinvestment;;;1001.5185;;;18-Jul-2019
143265;Parag Parikh Liquid Fund- Direct Plan- Weekly Dividend Reinvestment;;;1001.6758;;;19-Jul-2019
143265;Parag Parikh Liquid Fund- Direct Plan- Weekly Dividend Reinvestment;;;1001.9756;;;21-Jul-2019
143265;Parag Parikh Liquid Fund- Direct Plan- Weekly Dividend Reinvestment;;;1001.0000;;;22-Jul-2019
143265;Parag Parikh Liquid Fund- Direct Plan- Weekly Dividend Reinvestment;;;1001.1478;;;23-Jul-2019
143265;Parag Parikh Liquid Fund- Direct Plan- Weekly Dividend Reinvestment;;;1001.3082;;;24-Jul-2019
143265;Parag Parikh Liquid Fund- Direct Plan- Weekly Dividend Reinvestment;;;1001.4517;;;25-Jul-2019
143265;Parag Parikh Liquid Fund- Direct Plan- Weekly Dividend Reinvestment;;;1001.6123;;;26-Jul-2019
143265;Parag Parikh Liquid Fund- Direct Plan- Weekly Dividend Reinvestment;;;1001.9176;;;28-Jul-2019
143265;Parag Parikh Liquid Fund- Direct Plan- Weekly Dividend Reinvestment;;;1001.0000;;;29-Jul-2019
143265;Parag Parikh Liquid Fund- Direct Plan- Weekly Dividend Reinvestment;;;1001.5924;;;30-Jul-2019
143265;Parag Parikh Liquid Fund- Direct Plan- Weekly Dividend Reinvestment;;;1001.7702;;;31-Jul-2019
143265;Parag Parikh Liquid Fund- Direct Plan- Weekly Dividend Reinvestment;;;1001.9614;;;01-Aug-2019
143265;Parag Parikh Liquid Fund- Direct Plan- Weekly Dividend Reinvestment;;;1002.1267;;;02-Aug-2019
143265;Parag Parikh Liquid Fund- Direct Plan- Weekly Dividend Reinvestment;;;1002.4255;;;04-Aug-2019
143265;Parag Parikh Liquid Fund- Direct Plan- Weekly Dividend Reinvestment;;;1001.0000;;;05-Aug-2019
143265;Parag Parikh Liquid Fund- Direct Plan- Weekly Dividend Reinvestment;;;1001.1565;;;06-Aug-2019
